@attribute X24641 numeric
@attribute X24869 numeric
@attribute X25094 numeric
@attribute X25871 numeric
@attribute X26930 numeric
@attribute X26984 numeric
@attribute X27138 numeric
@attribute X28128 numeric
@attribute X28346 numeric
@attribute pulm.columns.disease.state {'PF + intermediate PH','PF + no PH','PF + severe PH'}

@data

3.75985,5.36774,8.38117,7.66164,4.91362,6.00428,6.05107,5.51108,4.74702,3.5448,8.83812,5.98529,7.67139,5.23243,8.69352,5.63248,12.0844,5.62446,6.95994,6.54216,6.62863,7.09735,7.21848,7.15007,4.83223,7.34022,7.21631,7.6359,11.5331,2.18428,5.72877,9.81861,4.636,8.11139,5.12347,6.642,5.82983,3.57159,6.70405,4.72294,7.33513,6.49104,8.56403,8.24909,5.48832,5.8659,4.18061,8.41267,7.56397,6.57527,7.08161,7.47585,5.74368,5.18786,6.42885,7.27968,3.32654,10.0686,9.22575,8.10339,8.79584,5.80908,6.19888,7.15536,5.80371,6.47746,4.10305,3.55999,4.71345,5.74985,6.52713,12.0238,8.305,5.30443,6.51699,4.5327,7.62955,7.17428,4.28281,7.84109,6.56639,4.85149,5.62583,5.22625,9.80846,6.6749,7.25852,6.10889,4.42788,7.80075,5.96801,7.1318,7.38099,5.6918,9.26639,8.10106,6.74961,7.14365,6.27975,5.71819,'PF + intermediate PH'
3.68088,5.25871,7.78236,7.6179,5.46176,8.12701,5.7665,5.08065,4.49038,3.60202,8.53542,6.05172,7.55603,5.07201,8.42654,5.32954,11.9073,5.29786,7.28814,6.73915,6.40853,6.80338,7.76698,7.14849,4.60802,7.79473,7.42386,6.834,11.6935,2.24596,5.82902,9.76103,5.11988,8.35075,5.25373,6.62478,5.54554,3.00918,6.85504,4.84498,7.72456,6.53665,8.21837,8.00909,5.47292,5.7224,7.40591,8.41459,7.34949,6.2865,6.72581,7.72642,5.61773,4.95739,6.1607,7.68487,3.10071,10.5813,8.96352,8.41493,8.51214,5.45669,5.92719,7.14659,5.28676,5.93966,3.86594,4.26422,4.74485,5.38162,5.93819,12.0948,8.25455,5.258,5.66316,4.40269,7.7145,7.67831,4.30207,7.78284,6.15012,4.70235,5.70506,4.9482,10.12,6.55316,7.47844,6.00363,4.44091,8.08251,6.26996,7.03958,7.3867,5.7955,9.1478,8.00813,6.24852,7.14413,6.08991,5.72943,'PF + intermediate PH'
3.53411,5.24254,8.43079,7.47816,4.83626,7.0436,5.58287,4.97237,4.1603,4.14342,8.74715,6.15017,7.4119,5.10694,8.66409,6.1209,11.9648,5.23731,7.78765,6.67996,6.66665,7.54292,7.32506,7.32348,4.26378,7.61455,7.1165,6.22287,11.5539,1.77573,5.81546,9.97488,5.00743,8.13325,5.38744,5.77782,5.49659,3.2733,6.7009,4.69215,7.58669,6.48465,8.07199,8.18808,5.60396,5.70811,3.90523,8.20959,7.10345,6.4812,6.88082,7.62147,5.7044,5.09114,6.32436,7.24608,3.18204,10.2714,8.80764,8.28484,8.83478,5.4979,6.2122,7.70743,5.31591,5.7435,3.50415,3.83877,4.98721,5.18527,6.69309,12.3674,8.74004,5.27248,6.25534,4.36595,7.87406,7.17199,3.62716,7.7215,6.30161,5.30002,6.02996,5.25565,9.68451,6.95441,7.34031,5.92296,4.81036,8.43699,6.08711,6.89473,7.41703,5.70528,9.11023,8.25769,6.56858,7.37232,5.9763,5.2425,'PF + intermediate PH'
3.22481,5.52114,8.29268,8.50753,5.2417,6.44186,5.81083,5.43081,4.35103,4.06311,8.76968,6.1672,7.51985,4.81127,8.56862,5.98563,11.8799,5.50113,7.02381,6.61368,6.56844,7.0195,7.43399,7.30795,4.59259,7.77817,7.10882,6.27341,11.4679,1.99295,6.09003,9.86099,4.8301,8.15296,4.90162,5.36599,5.78515,3.28673,6.86181,4.76914,7.70265,6.53498,8.20733,7.9993,5.59801,6.02853,3.91556,8.44681,7.2887,6.57986,7.04573,7.41403,5.936,4.97,6.22909,6.90289,3.26358,9.67838,8.85641,8.1937,8.62415,5.97338,6.44917,7.53967,5.66354,6.03972,4.34008,3.55899,4.94822,5.27352,7.09046,12.3058,8.31235,5.51328,6.27476,4.67494,7.47582,7.247,4.7398,7.65688,6.18896,4.47797,5.45503,5.62781,9.85004,6.79119,7.04194,6.44167,4.48674,7.89164,6.10323,7.05081,7.59362,5.55916,9.01346,7.95775,7.84924,7.25788,6.22671,5.83926,'PF + intermediate PH'
3.70487,5.12711,8.02507,7.60215,5.15858,8.4313,5.83056,5.41111,4.60016,3.65347,8.64169,6.00432,7.43397,5.39571,8.42099,5.96929,11.7707,5.56362,7.3427,6.87929,6.7728,6.85428,7.59899,7.26378,5.12286,7.46039,7.12076,6.86439,11.509,2.36816,6.14587,9.92776,4.91764,8.23685,5.47712,5.26357,5.59622,3.11777,6.84274,4.41528,7.71976,6.52045,8.16984,7.69756,5.44387,5.93727,5.91535,8.4591,7.02982,6.5267,6.83728,7.69216,5.9182,5.45951,6.49474,8.5841,3.63008,10.2451,8.85739,8.3077,8.63034,5.94416,6.21414,7.33242,5.56604,6.51321,4.04558,3.75005,4.79027,5.51732,6.5806,12.0848,7.94297,5.3799,6.40683,4.62984,7.67619,7.35668,3.94521,7.83224,6.33124,5.18032,5.26479,5.29013,9.72954,6.65655,7.20906,6.41214,4.7942,8.18627,6.49237,7.07039,7.50127,5.45154,8.9251,7.87782,6.43335,7.12037,5.96311,5.91548,'PF + intermediate PH'
4.09964,5.21481,7.71649,7.79496,5.4982,7.54989,6.05392,5.49037,4.60219,3.8279,8.60372,6.09781,7.318,5.45298,8.81995,5.97424,11.7014,5.6706,7.61788,6.8555,6.6823,7.20295,7.53857,7.15819,5.01461,7.73593,7.12615,7.22035,11.3503,2.58906,6.1549,9.83277,5.23146,8.07931,5.60063,5.58491,5.66595,2.80597,6.87984,4.73279,7.63763,6.49375,8.11197,8.05645,5.68988,6.34849,3.97818,8.22933,6.58377,6.67266,6.87825,7.50387,5.70286,5.13837,6.52822,9.18462,3.53102,10.0238,8.75664,8.19272,8.74176,5.96777,6.37338,7.79118,5.74736,6.35075,4.06195,3.62379,4.58211,5.26097,6.41845,12.1752,7.51607,5.58107,6.09532,4.62946,7.61199,7.34897,4.46695,7.52544,5.76455,4.57171,5.58286,5.5069,9.36954,6.44485,7.38862,6.12344,4.7815,8.25978,6.31749,6.87683,7.6982,6.00687,8.85236,7.89675,6.54438,7.10436,6.04652,5.77016,'PF + intermediate PH'
3.64733,4.75731,7.88105,7.77417,5.16505,7.69663,5.7085,5.57299,4.6486,3.66648,8.73436,6.05758,7.40903,5.37343,8.53917,5.60984,11.711,5.67281,7.41682,6.87865,6.60797,6.80451,7.71674,7.22068,5.22917,7.99237,7.12115,6.33435,11.2678,2.18251,6.00068,9.51463,4.53174,8.17093,5.31788,5.06237,5.67674,3.1984,6.75906,4.56035,7.66072,6.55015,8.20603,8.07402,5.58824,6.01346,4.59299,8.36232,6.92839,6.61616,6.99663,7.80988,5.85485,4.99354,6.31163,6.78163,3.25525,10.0982,8.64116,8.38561,8.6802,5.62803,6.46403,7.22898,5.60046,6.02619,4.10652,3.17188,4.805,5.41173,6.55047,11.9666,7.95889,5.56021,6.3176,4.54284,7.71708,7.41519,3.78025,7.57261,6.30854,5.33054,5.86144,5.30727,9.95276,6.44463,7.03008,6.38024,4.94818,8.18686,6.02919,7.15667,7.68918,5.56125,8.73675,7.92494,6.86173,7.34839,6.03517,5.80836,'PF + intermediate PH'
3.45347,5.35896,7.50975,7.01538,5.20387,6.92529,5.71809,5.33217,4.67266,3.50442,8.59526,5.93077,7.24199,5.34751,8.50863,5.87395,11.9263,5.76884,7.84272,6.69213,6.71751,7.05495,6.60705,7.48253,5.13206,7.63919,7.38873,5.54692,11.2429,3.08108,5.98844,9.63012,3.95394,7.87844,5.35265,5.2904,5.75759,3.02315,6.77618,4.69151,7.7129,6.70043,7.64594,7.9027,5.58215,5.94571,4.52006,8.17562,6.29148,6.85046,7.21097,7.2999,6.14888,5.37219,6.55156,8.35045,3.47191,9.95441,8.71055,8.04115,8.87912,5.57985,6.47126,8.33452,5.63705,6.39641,4.021,3.65113,4.99572,5.64975,6.84088,12.2986,8.80626,5.66832,6.31113,4.72463,7.73276,7.30868,4.40266,7.21897,6.19246,4.39884,5.5542,5.47502,9.25422,6.53608,7.18761,6.15103,4.84147,8.34466,6.21764,6.75827,7.64929,5.94055,9.01346,8.63116,6.70554,7.39049,6.34827,6.04545,'PF + intermediate PH'
3.77916,5.1699,7.95141,7.48043,5.07847,6.63642,5.66072,5.13828,4.45074,3.3891,8.40894,6.11819,7.42467,5.33793,8.58367,5.63012,11.9852,5.76389,7.69929,6.7709,6.48616,7.21502,7.33021,7.06913,4.82619,7.89578,6.86473,6.34543,11.4519,2.02822,5.96233,9.78605,5.28971,8.19385,5.39671,5.31339,5.59355,3.11274,6.71757,4.47976,7.59632,6.38414,8.00658,7.92401,5.52782,6.21481,4.26167,8.4225,6.75508,6.3573,7.02229,7.40471,5.70607,5.04073,6.36536,7.89571,3.2603,10.121,8.74534,8.22096,8.70405,6.78314,6.19293,7.46211,5.69416,6.13409,4.27458,3.34857,4.90298,5.41488,6.73099,12.3039,7.91752,5.49632,6.24262,4.60156,7.58712,7.18462,3.95448,7.72065,6.22313,4.29495,5.72048,5.27173,9.60754,6.33006,7.08655,6.39569,4.66894,8.29832,6.75577,7.2358,7.69682,6.53225,8.75547,7.67854,7.14488,7.38036,6.1758,5.71775,'PF + intermediate PH'
3.64733,5.12711,7.65794,7.0735,5.16752,7.81417,5.35945,5.22201,4.60675,3.37535,8.37545,6.0187,7.29878,5.31022,8.48666,5.61417,11.8421,5.59951,7.47085,6.8037,6.7227,7.04867,7.1164,7.00606,4.81615,7.80793,7.13319,6.44695,11.3743,2.39213,5.87104,9.66298,4.66153,8.06066,5.42659,6.17732,5.40269,3.36254,6.84416,4.52557,7.59001,6.59885,8.04378,8.13161,5.54663,5.88489,6.31011,8.33217,6.76605,6.52838,6.99568,7.8742,5.92031,4.95487,6.41721,9.51639,3.28527,10.1405,8.71357,8.26099,8.76636,5.34608,6.34491,7.62312,5.73258,6.21325,4.04574,3.56773,4.69989,5.55027,6.29499,12.0813,8.14949,5.53809,6.06316,4.56112,7.86086,7.45968,4.15204,7.56833,5.65607,4.79004,6.11858,5.25621,9.70459,6.01824,7.11053,5.77958,4.61079,8.15496,6.38151,7.04881,7.50127,5.9531,8.83625,7.87141,6.49377,7.30066,5.955,6.18359,'PF + intermediate PH'
3.70037,5.33071,7.77452,7.81496,5.17202,7.65637,5.63661,5.42056,4.88122,3.21713,8.66151,6.4466,7.81924,5.30855,8.63065,5.71391,11.9569,5.51086,7.58366,6.67761,6.73076,6.94797,7.2378,7.2677,4.96599,7.95161,7.05177,6.60222,11.4941,1.80994,5.94056,9.78361,4.09082,8.28191,5.51257,5.88319,5.66711,2.99263,6.78473,4.32464,7.61236,6.6355,8.15437,7.98076,5.59682,5.79045,5.05993,8.46494,7.17108,6.382,6.8094,7.70495,5.8097,5.17278,6.63586,7.86625,3.23382,10.1824,8.70832,8.53663,8.93243,5.26857,6.18861,7.3819,5.50323,6.36706,3.86486,3.646,4.90018,5.70807,6.61563,11.9338,8.02623,5.35439,6.31568,4.71777,7.64298,7.32224,4.13136,7.7651,6.34077,4.46365,5.543,5.25621,9.82728,6.41308,7.24085,6.06645,4.54179,8.25912,6.42699,7.0028,7.71031,5.86247,8.84372,7.8898,6.62535,7.28499,5.95668,5.77579,'PF + intermediate PH'
3.36944,4.85953,7.6799,7.48833,5.2478,6.75976,5.60617,5.37479,4.59157,3.44908,8.89419,5.74865,7.42971,5.16679,8.4976,5.89508,11.8709,5.40866,7.25018,6.67507,6.77011,6.86149,7.40751,7.19135,4.66961,7.87022,7.32572,5.97283,11.4647,2.34885,5.83875,9.86759,3.98581,8.0875,5.62426,6.4409,5.52766,3.21617,7.01028,4.43955,7.63021,6.42617,8.19626,8.35247,5.48997,6.01417,7.04285,8.41897,6.96435,6.46067,6.96837,7.63888,5.84723,4.91407,6.21955,7.46589,3.40529,10.0353,8.4235,8.27777,8.89047,5.42061,6.12464,7.75709,5.56493,6.08777,4.2676,3.61285,4.80387,5.49832,6.38236,12.1399,8.56654,5.27687,6.4672,4.79262,7.84792,7.45954,3.91262,7.38051,6.16447,4.98615,5.89823,5.22959,9.9065,6.40749,7.33751,6.21777,4.70249,8.05347,5.99021,7.16972,7.64582,6.0285,8.96438,8.47386,6.17589,7.41151,5.89447,5.85155,'PF + intermediate PH'
3.72875,5.22949,7.98983,7.4996,5.43606,8.35445,5.78865,5.5682,4.82163,3.42825,8.82817,6.11457,7.15976,5.54287,8.51943,5.89917,11.7155,5.57831,7.37468,7.00439,6.64566,6.62604,7.45489,7.00693,4.64176,7.8729,7.0176,6.14982,11.4587,2.2937,6.13476,9.62578,4.10298,7.99127,5.91585,6.53668,5.69837,3.28364,6.86933,4.46709,7.68238,6.75514,7.80068,7.86747,5.77711,6.0367,5.72965,8.25483,6.71675,6.47346,7.12871,7.71722,5.98762,5.42096,6.14807,8.4102,3.34492,10.2929,8.57916,8.20375,8.66006,5.60542,6.71743,7.12042,5.32895,6.51178,4.15054,4.10338,5.25908,5.50232,6.4469,11.7416,8.0402,5.73305,6.15991,4.79006,7.77682,7.59928,4.77614,7.5197,6.10341,4.50801,6.1539,5.33859,9.68828,6.41948,7.08509,6.26392,4.97834,8.17472,6.4042,7.15666,7.60511,5.78139,8.82105,7.8993,6.5284,7.24501,5.57247,6.35984,'PF + intermediate PH'
3.58752,5.97116,7.65029,7.30428,5.50753,7.11264,5.84994,5.46233,4.70801,3.45931,8.79422,6.17587,7.19059,5.43424,8.62086,5.92264,11.8588,5.81885,7.6359,6.46321,6.88846,6.48533,7.0336,6.97182,5.14987,7.46423,6.91348,6.51744,11.2337,2.17332,6.22791,9.48899,4.33065,7.82607,5.68194,6.11283,5.70644,3.27322,7.09039,4.59313,7.34503,6.84828,8.19808,7.83728,5.59739,6.15992,4.52704,8.24557,6.91092,6.52089,7.27998,7.33417,6.04484,5.31947,6.64178,7.26372,3.50786,9.97741,8.63626,8.10952,8.64514,5.50287,6.53055,7.15928,5.98484,6.58925,4.11808,3.86177,4.96887,5.32627,6.52486,12.1738,8.02874,5.29693,6.17266,5.24675,7.67911,7.27174,4.04706,7.2881,6.43576,5.13666,5.81372,5.25621,9.35777,6.40527,7.05073,5.99178,4.83921,8.2476,6.52348,7.17792,7.59962,5.7168,8.79542,7.78022,6.74253,7.39273,5.98997,6.09417,'PF + intermediate PH'
3.71716,5.53367,7.53892,7.43236,5.10065,7.98479,5.81698,5.0379,4.54665,3.12328,8.59594,6.104,7.1712,5.53994,8.37556,5.65046,11.7552,5.63261,7.61487,6.65788,6.83428,6.6034,7.29719,7.20557,4.81895,7.86692,6.83893,6.24634,11.3205,2.66362,5.8399,9.65138,4.85935,7.96692,5.5898,6.01321,5.60185,2.80077,7.03307,4.65538,7.77826,6.30767,8.30478,8.01941,5.49236,5.94571,5.44682,8.40134,6.85979,6.36317,6.99494,7.77502,5.6691,5.13762,6.46218,9.181,3.44266,10.2692,8.53302,8.35977,9.03655,4.94327,6.32489,7.49428,5.35161,6.39752,3.76577,3.69194,4.80387,5.3687,6.15539,11.974,7.95466,5.40505,6.24959,4.5576,7.7579,7.54263,3.69499,7.28568,6.18425,4.70311,5.27178,5.17184,9.52667,6.19993,7.10007,6.14869,4.78387,8.44762,6.36463,7.28909,7.57181,5.72654,8.7232,7.7171,6.55094,7.30356,5.71108,5.66489,'PF + intermediate PH'
3.73484,5.20741,7.96053,7.6273,5.18905,7.10699,5.69318,5.13871,4.67119,3.5448,8.73047,5.94296,7.51865,5.3994,8.47693,5.73226,11.8409,5.58877,7.3276,6.79525,6.7038,6.90675,7.60267,7.08894,4.55222,7.93743,7.33654,6.84384,11.6422,2.28344,5.81093,9.79033,5.13865,8.21731,5.53808,6.3231,5.5206,2.80785,6.72751,4.71111,7.6768,6.46311,8.35515,7.83685,5.40372,6.15769,6.36071,8.47633,6.98346,6.44151,6.71202,7.76832,5.75962,5.09097,6.37078,8.33874,3.27943,10.1598,8.51464,8.42488,8.82387,5.91177,6.03057,7.61775,5.49089,6.1991,4.17538,3.97499,4.41147,5.30023,6.36698,12.1761,8.13369,5.43927,6.30837,4.51016,7.85051,7.70179,4.46208,7.63611,6.59449,4.47848,5.1027,5.17751,9.8477,6.04236,7.37744,6.37145,4.6451,8.22031,5.90284,7.42491,7.69483,6.10734,8.82389,7.92787,7.14537,7.38303,6.12348,5.60986,'PF + intermediate PH'
3.52609,5.20554,7.94084,7.49236,4.95225,5.17581,5.60235,5.09856,4.35525,3.62737,8.672,5.83107,7.18092,4.99669,8.82253,5.45752,11.8384,5.24735,7.52911,6.57449,6.50824,6.99439,7.33795,7.18338,4.90206,7.94344,7.31707,6.30051,11.43,1.81554,5.87279,9.73473,4.67355,8.14506,5.40053,6.31016,5.4534,3.11656,6.96536,4.44285,7.59156,6.37937,7.99413,8.20719,5.3399,5.87393,7.70846,8.44471,6.79933,6.52239,6.88777,7.45944,5.82296,5.09858,6.19931,7.49211,3.56635,10.191,8.44386,8.27702,8.97651,5.87387,5.86854,7.81306,5.55411,5.95326,4.05455,3.64335,5.16285,5.37555,6.72186,12.1281,8.19746,5.26764,6.33272,4.07912,7.62071,7.43568,4.22486,7.43534,6.12522,4.14158,5.27369,5.37845,9.65013,6.68805,7.16891,5.97214,4.7185,8.31573,6.24617,6.98675,7.61076,5.83057,8.955,7.978,6.71734,7.27046,6.35097,5.91269,'PF + intermediate PH'
4.06301,4.61179,7.80654,7.29274,4.90466,5.96785,5.74434,5.02707,4.0395,4.09678,8.64077,6.11475,7.13521,4.95585,8.65028,5.70414,11.8545,5.40662,7.25554,6.54624,6.77198,7.31815,6.77123,7.41676,4.81137,7.41083,7.9398,5.91965,10.6154,2.00435,5.77001,9.41658,3.99778,8.09142,5.44553,5.98897,5.52381,3.84529,6.90804,5.10754,7.64094,6.63928,7.90609,8.09847,5.57606,5.97327,4.10201,8.45807,6.18629,7.73587,7.46005,7.57205,5.68672,5.27597,5.95502,5.77151,3.26833,9.42432,9.38873,7.95645,9.07375,5.18406,6.17022,9.4377,5.28372,6.24987,4.29828,3.35181,4.62724,5.4401,7.09106,12.3413,9.55266,5.47318,6.3705,5.23806,7.91814,7.25604,4.11661,7.15546,5.90425,4.74043,6.19985,5.40182,9.21181,6.65305,7.07928,5.9964,4.54816,7.996,6.20691,6.9961,7.51768,6.07658,9.31525,8.9235,7.07111,7.19811,7.15304,5.6344,'PF + intermediate PH'
3.80124,4.45564,7.93261,7.91667,4.98438,8.70864,5.86206,5.35124,3.96338,4.07614,8.55058,7.95059,7.3606,5.02038,8.79466,5.85287,11.6147,5.44999,7.44185,6.79205,6.81617,6.65009,7.36145,6.99225,4.68957,8.15574,7.25878,7.05752,11.0686,2.28574,5.59546,9.46387,4.70221,8.05405,5.61271,5.10815,5.74415,3.72177,6.80909,4.94341,7.7075,6.54879,8.36741,8.05113,5.3512,5.76516,3.95228,8.61432,6.6379,6.45485,6.91032,7.78771,5.86063,5.01171,5.95967,8.71492,3.12702,9.84567,8.8266,8.27731,8.81172,6.23544,6.32383,7.43409,5.77565,5.62637,4.43289,3.06066,4.94626,5.22646,6.85374,11.9366,7.63636,5.4524,6.25534,4.43436,8.19157,7.50038,3.85048,7.67837,6.2077,5.33357,5.96969,4.78294,9.79397,6.34415,6.96342,6.02856,4.51917,8.01018,6.35228,7.50781,7.73985,5.96758,8.84783,7.89847,6.8467,7.24923,6.2257,5.49507,'PF + intermediate PH'
3.7453,4.47261,8.01746,7.33226,4.94213,6.75753,6.16004,5.2348,4.56589,3.75731,8.61235,6.3131,7.29758,5.05416,8.63231,5.44289,11.941,5.38161,7.51026,6.98684,6.31377,7.29686,7.44682,7.20109,4.38068,7.80001,7.39922,7.46641,11.2747,2.32175,5.52954,9.82303,5.26561,8.23688,5.48366,6.00501,5.56047,3.03307,6.45836,4.56181,7.59029,6.12978,8.24618,8.22383,5.44239,5.48873,4.03723,8.61079,6.72718,6.61273,6.69372,7.6249,5.61781,5.07372,6.18939,7.44868,3.20782,10.0009,9.05087,8.3651,8.85267,6.52445,5.96504,7.54945,5.39696,6.02949,3.98596,3.36982,4.765,5.35175,6.65873,12.3083,8.0029,5.64191,6.05632,4.39676,7.68775,7.20286,3.81116,7.91664,5.99057,4.4221,6.06992,4.76742,9.52201,6.42836,6.9106,6.46198,4.43598,8.50798,6.25471,7.31078,7.6344,6.05896,9.01346,7.98193,6.65649,7.23558,6.21187,5.18103,'PF + intermediate PH'
3.60628,4.60623,7.95529,7.80522,4.97991,7.97199,5.47403,5.23006,4.21688,3.639,8.4678,6.1762,7.65222,5.27043,8.7339,5.48269,11.6829,5.36913,7.42502,6.60859,6.54356,6.91531,7.62831,7.23099,4.90971,7.81977,7.33113,7.6922,11.183,2.34239,5.76398,9.77967,4.33147,8.2887,5.71922,6.71629,5.6451,3.20169,6.70912,4.64992,7.99885,6.22178,8.1479,8.53397,5.40505,5.8645,4.55262,8.64492,6.83481,6.4631,6.91343,7.63194,5.62964,5.26466,6.10188,8.52268,3.24749,10.0891,8.91926,8.51852,8.68646,6.02829,6.14629,7.21097,5.00457,6.28111,4.19458,3.55519,5.17091,5.41633,6.66406,12.0908,7.68704,5.68132,6.24584,4.65253,7.97913,7.56227,3.83633,7.85315,6.47336,5.73148,5.35366,5.20733,9.73555,6.55919,7.28596,6.57157,5.03255,8.28123,6.33026,7.14866,7.50362,5.79611,9.00866,8.06096,6.51774,7.17929,6.44558,5.08905,'PF + intermediate PH'
3.60996,5.00379,7.91955,7.56394,4.85963,7.8897,6.00574,4.99,4.40901,4.21734,8.57575,6.67805,7.42161,5.25005,8.57388,5.90196,11.6957,5.47932,7.63452,6.48892,6.38824,6.8161,7.16954,7.1444,5.03202,7.86766,7.09788,6.24336,11.0683,3.46533,5.79939,9.56723,3.98895,8.14003,5.62657,6.11736,5.82588,2.74791,6.75062,4.80223,7.68296,6.317,8.41014,8.13968,5.3638,5.64427,4.49559,8.61692,6.27924,6.53161,6.7661,7.51558,5.80972,5.07219,6.32926,9.53882,3.62564,9.99311,8.23908,8.45148,8.78706,5.61219,6.24021,7.6752,5.50424,6.04268,4.259,3.28348,4.74282,5.26844,6.37102,12.12,7.39838,5.41775,6.49344,4.36531,7.97814,7.37403,4.07979,7.60469,6.30396,4.80008,5.33239,4.97908,9.56107,6.54718,7.17793,5.72649,4.59094,8.25334,6.14889,7.26178,7.95985,5.63745,8.84117,8.43564,6.73347,7.32227,6.3476,5.09604,'PF + intermediate PH'
3.90597,5.12711,8.09959,7.53654,5.17353,4.84888,5.55363,5.26629,4.61274,3.4572,8.72233,6.03121,7.58083,5.36043,8.69229,5.61386,11.8606,5.64037,7.88285,6.74774,6.95177,7.29367,6.94612,7.36237,5.42334,7.81174,7.04688,6.64853,10.9544,2.4397,5.92193,9.50427,5.24817,8.29747,5.54722,6.21759,5.82789,3.20169,6.74463,4.66098,7.95279,6.47263,8.01384,8.06857,5.47176,6.10784,4.02036,8.35469,6.4984,6.70381,6.92973,7.50781,5.83213,5.28691,6.55886,5.47015,3.53222,10.0359,8.58697,8.29496,8.91741,6.17099,6.26285,8.15449,5.35588,6.52718,4.06853,3.68844,4.80387,5.88373,6.6846,12.2053,8.0784,5.43613,6.18876,4.93471,7.50166,6.98502,3.96667,7.34183,6.142,4.46049,5.47366,5.55755,9.24123,6.53609,6.82138,6.49011,4.70384,8.49118,6.28224,7.2373,7.64976,5.9829,8.9245,8.08028,7.13844,7.13597,6.21484,5.67119,'PF + intermediate PH'
3.63053,4.7935,7.81152,7.31805,5.00374,8.08531,5.7085,5.2841,4.57206,3.71473,8.5896,5.85792,7.58322,5.30329,8.77801,5.4619,11.818,5.5725,7.50938,6.9771,6.69818,7.0195,7.47325,7.17535,5.05245,8.04944,7.14415,5.67995,11.306,1.93834,5.76492,9.59232,5.32275,8.41021,5.67807,6.56252,5.4622,3.32158,6.70472,4.5299,8.16944,6.34453,8.29964,8.27568,5.44407,5.87558,5.55675,8.59981,6.82294,6.32229,6.70095,7.6964,5.81196,4.93506,6.17858,7.99008,3.67973,10.1836,8.54172,8.56489,8.71186,5.30641,6.18913,7.51432,5.42318,6.35432,4.2765,3.45908,4.80094,5.43327,6.45861,12.1008,7.96817,5.50505,6.29173,4.45627,7.94846,7.21361,3.52287,7.54482,6.19917,4.42306,5.39133,5.2274,9.80329,6.33119,6.9889,6.4023,4.80076,8.11235,6.3756,7.29283,7.7015,5.76664,8.91706,8.01981,6.62473,7.1038,6.23805,5.41678,'PF + intermediate PH'
3.40835,5.14707,8.04804,7.6453,4.6851,8.11912,5.6307,5.23598,4.52718,3.5448,8.71951,6.18636,7.47816,5.33362,8.56466,5.59786,11.7445,5.48642,7.20289,6.81007,6.54072,7.23626,7.32539,7.28529,4.77632,7.77218,7.04108,6.03662,11.2482,2.2299,5.95148,9.73158,4.19292,8.24481,5.53004,5.18435,5.68532,3.00898,6.66317,4.69865,8.04627,6.3004,8.01158,8.05857,5.37296,5.93275,5.48021,8.81069,6.75293,6.33091,6.83494,7.73471,5.56403,5.08407,6.58839,8.39079,3.62493,10.25,8.6277,8.48644,8.86779,5.03313,6.21335,7.46131,5.32922,6.3761,4.26542,3.60119,4.84318,5.73799,6.18291,12.0364,7.87273,5.38685,6.27462,4.70896,7.77547,7.49438,3.81818,7.68773,6.2422,4.74909,5.42241,5.54125,9.83341,6.50019,7.23885,6.14701,4.455,8.15373,6.20336,7.29225,7.67153,6.08428,8.82014,8.00683,6.51611,7.44967,6.03068,5.2269,'PF + intermediate PH'
3.34232,4.91667,7.56179,7.47011,5.03035,6.86194,5.56151,5.07517,4.2271,3.65838,8.66655,5.93679,7.23508,5.17971,8.4794,5.52806,11.7496,5.67999,7.57565,6.61481,6.52796,7.05205,7.36072,7.06209,4.42553,7.89837,7.57444,6.34316,11.3115,2.35225,5.81703,9.86534,5.05048,8.37094,5.63216,6.25945,5.51315,3.27655,6.74326,4.70522,8.0353,6.22335,8.18023,8.06429,5.4619,5.7096,5.87675,8.47812,6.76539,6.44516,6.86604,7.48201,5.50658,5.07308,5.74716,7.48578,3.24958,10.0659,8.74846,8.27965,8.83924,5.35986,5.98554,8.10365,5.45992,5.90956,3.99652,3.45344,4.45454,5.79183,6.65764,12.1581,8.39375,5.55804,6.07661,4.41542,7.85982,7.35835,4.17647,7.50376,5.92082,4.23608,5.83737,5.14335,9.84935,6.72412,7.45514,6.43302,4.86693,7.92065,6.1615,7.02638,7.69454,6.03151,9.02146,8.23746,6.99847,7.20481,6.21572,5.78713,'PF + intermediate PH'
3.32353,4.94248,7.97187,7.57356,5.39389,7.86095,5.62564,5.32208,4.14,3.66779,8.41999,6.22414,7.52516,5.07112,8.53487,5.12448,11.6035,5.16175,7.23563,6.55262,6.25146,6.64013,7.61399,7.1619,4.58278,7.82196,7.20565,6.61138,11.2925,2.71599,5.7132,9.65594,4.94324,8.31382,5.68785,5.13021,5.07283,2.66336,6.53564,4.74369,7.88057,6.2122,8.18627,8.02935,5.42727,5.88489,6.10895,8.72365,7.12825,6.23885,6.67818,7.91324,5.53418,4.69593,6.20191,7.36973,3.26495,10.1655,8.72371,8.44226,8.72014,5.38375,6.26812,7.32429,5.29985,5.9596,4.04788,3.29046,4.67394,5.25682,6.48018,11.9868,8.09692,5.7143,6.01617,4.59752,7.75038,7.47191,3.80582,7.78191,6.14154,4.68256,6.08156,4.87901,9.94524,6.51896,7.0939,6.32513,4.62224,7.93505,6.2568,7.15854,7.28927,6.00294,8.87859,8.00062,6.48229,7.25484,6.2161,4.91527,'PF + intermediate PH'
