@attribute X20847 numeric
@attribute X21107 numeric
@attribute X21305 numeric
@attribute X21345 numeric
@attribute X21724 numeric
@attribute X21972 numeric
@attribute X22088 numeric
@attribute X22118 numeric
@attribute X22193 numeric
@attribute lung.columns.tissue {normal,tumor}

@data

12.3016,9.23759,9.85396,11.5258,11.3463,10.0846,7.84198,8.1673,8.39504,9.05752,9.60093,10.163,10.5292,9.10828,6.5585,7.48108,5.49299,8.54498,6.88854,10.8345,6.98506,7.77309,6.42002,5.99756,5.2852,4.5973,6.93638,8.1901,5.99082,5.82932,6.52118,7.45218,4.35736,6.19823,5.40227,7.02354,4.05517,5.69975,5.16056,11.3214,5.30718,9.01068,8.12111,6.44973,4.4954,6.4122,6.60409,9.96302,7.57096,7.36915,9.59342,8.12686,7.7317,8.99948,9.82696,7.14609,13.513,6.24268,7.27118,7.48145,4.81206,6.42822,4.99211,5.5057,8.59964,6.48096,5.37405,4.13521,7.31165,8.18607,9.53023,5.5542,11.5593,6.17876,4.99503,4.43882,9.64013,8.73865,9.08509,7.97319,9.1059,6.39099,7.89561,8.46721,7.65852,7.10317,7.87767,5.05184,7.02453,3.97009,5.14159,10.2993,9.59701,6.16856,7.25839,6.65696,9.19214,9.35278,6.76871,9.95364,tumor
11.6735,9.35457,8.81144,10.6455,9.88524,9.86951,8.06509,7.96145,8.21109,8.87338,9.48933,10.413,11.546,9.37389,6.40193,8.10122,5.43116,7.63859,6.42282,10.9207,8.40394,7.75883,9.51594,6.54487,5.67722,4.7528,6.96255,7.83294,6.19305,6.73251,6.87815,7.45975,4.34159,6.9184,5.47624,7.33284,4.34456,6.01032,4.8523,11.2117,5.29413,10.0583,8.08013,5.86384,4.46772,7.03031,6.30404,9.2834,7.74438,7.2567,9.01244,8.81025,7.86385,8.25527,8.4399,7.18195,13.4268,6.61493,7.80738,7.33379,4.90728,6.88273,5.18927,5.75951,10.9615,6.77145,5.69911,4.19947,7.8609,8.51402,8.59116,5.54191,10.0261,6.5393,4.8249,4.46433,10.5044,9.4032,9.59593,7.19588,8.32317,6.06836,7.90024,7.93449,8.08647,7.0391,7.55184,5.10831,7.1704,3.9539,5.55494,10.2959,9.61728,5.81363,8.04065,7.07059,9.46379,8.48897,6.72789,10.1173,tumor
11.0946,9.0951,9.36853,11.3017,10.0072,10.2291,9.1486,7.99261,7.75154,7.7318,9.1304,10.4462,10.5525,9.01966,7.03791,7.30283,5.57799,6.75297,6.341,10.2831,5.67231,7.85191,6.53587,6.71076,5.88961,5.0232,7.20158,9.02905,6.40789,6.53963,6.4798,7.58341,4.41717,6.71474,5.77058,7.04469,4.05033,6.36415,4.60924,12.2489,5.45119,9.70742,7.91656,6.36196,5.00531,6.66456,6.4509,9.59634,7.91352,7.14232,8.5342,8.38556,7.35318,8.91191,7.70631,7.34915,13.7164,6.66218,6.86695,7.57891,5.26305,6.66099,5.84958,5.75496,8.82888,6.55954,5.74495,4.42562,7.63839,9.25154,11.6908,5.82513,10.4492,6.33181,5.13951,4.41614,10.2744,9.56247,9.29316,7.08234,8.63838,6.00514,8.17196,8.16764,8.03163,6.55575,8.06007,5.38466,7.30261,3.99686,5.30084,10.7412,9.28618,6.19975,7.83931,6.87537,9.67978,7.46918,6.45111,10.0387,tumor
11.2063,8.84673,8.93894,11.0319,9.61199,10.2185,8.22376,7.91359,8.60254,7.16342,8.90196,8.73685,11.1623,8.36127,6.69085,7.78865,5.41408,10.6096,6.56788,9.11617,5.50158,8.13277,8.66982,7.87227,5.70786,4.29712,7.02574,8.3191,6.34656,6.66375,6.88261,7.72307,4.39487,6.92753,5.7137,7.34151,4.13549,6.46559,5.0326,11.0899,5.68999,9.49806,8.2692,6.23126,4.76308,7.0888,6.43678,9.7942,8.26683,7.4524,9.27959,8.69492,7.44538,8.70599,9.01134,7.48172,13.9462,6.52364,8.45502,7.62256,4.86297,7.19081,5.19063,5.86101,8.66844,6.60029,5.66717,4.30454,7.93659,8.82577,9.64295,5.77064,12.3541,6.81485,5.18958,4.38761,9.58847,8.79598,9.217,7.54673,9.01673,6.20247,8.418,7.96509,7.71464,7.11451,7.90851,5.12526,7.89503,3.95948,5.26702,10.7761,9.90332,6.20346,7.46381,7.2118,9.46882,8.08714,6.45577,10.3565,tumor
12.1435,9.05863,9.8567,11.3764,10.0748,9.94709,9.43003,8.02008,8.3492,8.30157,9.92192,9.93775,11.0553,9.16885,6.50797,7.56259,5.25631,7.58465,6.4247,11.1039,6.34549,7.94993,7.2361,6.03892,6.28428,4.50783,7.05666,8.1304,6.80563,6.52649,6.70776,7.4799,4.28706,6.7131,5.44165,7.13962,4.1649,5.92842,5.14498,11.1082,5.3949,10.3052,7.77519,5.98391,4.52451,6.63195,6.50186,9.4777,7.9484,7.2251,9.40445,8.56811,7.69685,8.89085,8.893,7.03761,13.2996,6.1828,9.11545,7.45863,4.8254,6.75139,5.11267,5.56284,8.44247,6.67231,5.45015,4.2082,7.56363,8.56992,10.7798,5.69981,10.4854,6.5266,4.992,4.40395,9.72519,9.05675,9.04444,7.20655,8.14351,6.12763,7.9365,7.87916,7.63574,6.9965,7.46947,5.09328,7.26277,3.97335,5.20685,10.3463,9.83555,5.95988,7.87375,6.88157,9.05854,8.70944,6.64372,10.4823,tumor
11.688,8.91314,9.65912,10.7693,10.4799,9.95005,8.37544,7.82817,8.1632,8.10231,8.962,9.68264,10.7642,8.51718,6.85946,7.7777,5.61592,8.62267,6.24187,9.3287,6.02978,8.10397,6.84768,6.67807,5.72582,4.48419,7.00728,7.22891,6.46329,6.64953,6.78698,7.75275,4.26322,6.96498,5.66772,7.44386,4.10016,6.21649,5.05566,11.3669,5.96497,9.59183,8.57709,6.26627,4.49454,6.9633,6.94402,9.41213,8.18577,7.48853,9.14328,8.49294,7.71648,8.06913,8.35756,7.3895,13.5818,6.50135,7.95815,7.95018,4.95263,7.16692,5.39414,5.82582,7.89846,6.48843,5.84305,4.24139,7.8656,8.95449,9.57352,5.98496,11.792,6.42454,5.18792,4.37145,9.01265,9.20199,8.33618,7.18729,9.55391,6.32017,8.07444,8.19827,8.09957,6.84076,7.70613,5.18561,7.0971,3.99091,5.37822,9.83788,9.4657,6.02205,7.58217,7.04731,9.54333,8.61191,6.38989,10.2383,tumor
11.6432,9.05242,9.24816,10.7437,10.253,10.0396,9.01363,7.92131,8.33088,8.34953,8.98395,9.90671,10.5972,8.48395,6.77727,7.49007,5.41455,7.85292,6.71826,11.0421,6.30513,7.89383,8.37193,6.5428,6.03796,4.3321,6.83871,7.90427,5.96785,5.89297,6.43403,7.49545,4.53292,6.68026,5.89716,7.01585,4.25661,6.09232,4.5605,11.375,6.08614,8.87515,8.28916,7.17542,4.51971,6.52871,6.38515,9.51968,7.76653,7.19689,8.50703,7.80813,7.64324,8.66001,7.98364,7.3174,13.4301,6.64426,7.5513,8.18442,5.53464,6.62478,6.52457,5.51974,8.22646,6.64229,5.72986,4.56623,7.14097,9.41853,11.231,5.36425,10.6271,6.29624,4.91275,4.50369,9.80927,8.93367,8.7021,7.1731,8.90238,6.26257,7.54891,8.24308,7.87295,6.53894,7.5278,5.15512,8.00784,4.42325,5.58671,9.75684,9.46529,5.66473,7.40425,6.87404,9.55549,8.03949,6.6029,10.0416,tumor
11.9398,9.50503,10.0496,11.4769,12.0198,10.1776,8.83881,8.27659,8.45439,9.51556,9.19048,10.2996,10.5999,9.50191,6.80307,7.53637,5.11586,7.87618,6.85079,11.5398,6.88235,7.87384,5.80013,6.43851,5.17502,4.17716,7.16247,8.49429,6.01961,5.70749,6.01892,7.23063,4.11303,6.26938,5.28256,6.75379,4.12007,5.36229,5.70606,11.5685,5.23604,9.50965,8.27384,6.23234,4.43954,5.97128,6.59464,9.81877,7.60496,7.23364,10.309,8.51997,7.38693,9.08419,9.64412,7.20861,13.2859,6.04561,7.29953,7.13428,4.64916,6.12656,4.95719,5.2725,8.7949,6.36116,5.24733,4.07601,6.96718,8.38058,11.117,5.26373,11.461,6.08367,4.855,4.25685,9.93655,9.32367,8.85994,7.18754,9.34654,7.22702,7.89146,8.11264,7.71386,7.00439,7.48312,4.97765,7.641,3.91228,4.93741,10.7968,9.98963,5.78589,7.54075,6.64445,9.21182,8.95636,6.82775,10.0312,tumor
11.4274,9.09258,8.19263,11.4524,9.3476,10.4094,9.62994,8.18708,8.4982,8.45443,9.24399,9.34964,10.5472,9.25003,6.76928,9.21099,5.45436,7.73108,6.45938,12.1872,5.84258,7.84114,6.70247,6.42402,6.72009,4.08739,7.00577,8.50079,6.13136,6.13878,6.45668,7.45673,4.34394,6.91851,5.45881,7.22185,4.17005,5.85693,4.92396,10.5793,5.34371,9.80596,8.68901,6.6074,4.49441,6.66628,6.06377,10.0842,7.66232,7.44854,8.74143,8.44186,8.13929,8.22747,8.25306,8.20698,13.4127,6.47025,9.50187,7.67077,4.75036,6.58368,5.09148,5.63788,9.29905,6.77379,5.5317,4.44101,7.60269,9.03137,9.63716,5.75483,10.0712,6.27933,4.88647,4.35094,9.75382,8.81466,11.9186,7.51516,8.90143,6.64123,7.68829,7.81295,8.69368,6.5535,7.44343,5.24972,7.11931,4.01167,5.38076,10.3176,9.40009,5.99092,8.65804,6.86144,9.58548,8.24791,6.67005,10.4847,tumor
11.8701,9.16101,9.01381,11.1664,10.2971,10.3127,8.55939,8.33833,8.27392,8.56214,9.17773,9.6965,10.8216,8.94654,6.6672,7.86764,5.55181,8.36709,7.30284,12.5028,5.72496,7.92133,7.21723,7.91336,5.8688,4.61318,7.5982,7.15653,6.4266,6.7911,7.16211,7.8505,4.42521,6.94177,5.6363,7.204,4.44023,6.09557,4.82745,11.2071,5.31574,10.1086,8.60053,6.70018,4.76007,6.84502,6.97624,9.62962,7.91351,7.60277,8.71016,8.74122,7.58755,8.29664,8.21885,7.59168,13.3625,6.28639,8.86705,7.30555,4.91371,6.68608,5.46272,5.99827,9.24746,6.73448,5.86547,4.20649,7.71073,8.90545,9.07258,5.83684,10.6425,6.18784,5.07747,4.34135,10.1679,8.7927,8.74581,7.15252,8.6777,6.07333,8.03759,8.09354,7.9422,7.01566,7.93807,5.2329,7.9271,4.08447,5.32857,9.97071,9.6311,5.85673,7.78187,7.17245,9.95432,8.11091,6.55649,10.1961,tumor
10.9749,9.20312,8.98872,10.9711,10.5771,10.3829,8.15491,8.04086,8.33569,8.69993,9.34669,9.76955,10.862,8.94933,7.16983,7.82923,5.62116,8.39162,6.51445,9.84754,6.14927,7.71429,7.92116,6.67278,6.53354,4.85294,7.42188,7.38593,6.41517,6.89636,6.82436,7.45163,4.47367,6.74026,5.59862,7.43969,4.39672,6.09105,4.82924,10.6891,5.64252,9.90943,8.34859,5.99052,4.57749,7.25446,6.448,9.37942,7.94214,7.40426,8.93102,8.41144,7.8225,7.96161,8.1099,7.62467,13.1816,6.50728,9.21714,7.59649,4.98585,7.15964,5.25157,5.78264,9.19542,7.05555,5.82851,4.16384,7.75411,8.76647,8.31814,5.85094,10.0597,6.25086,4.94698,4.30843,10.0648,9.1799,8.48111,7.28868,8.47244,7.35462,8.05511,7.67354,7.77961,7.28964,7.5411,5.45018,7.26352,3.97197,5.36057,10.0783,9.56003,5.84424,7.48996,7.39251,9.38256,8.79693,6.81691,10.2107,tumor
11.1048,8.80452,9.10232,10.7091,10.3894,10.0253,8.56701,7.56496,8.53505,9.0831,9.20854,9.52579,10.7082,9.26619,6.41393,7.53811,5.71603,7.29159,6.54978,14.0006,6.05163,7.72893,6.94485,6.69984,6.60121,4.37206,6.86689,7.84771,6.44246,6.41416,6.92343,7.73158,4.48126,6.88065,5.64083,7.02127,4.04767,6.52694,5.01092,11.1959,5.46362,10.1686,8.28724,6.88772,4.51224,7.64843,6.54792,9.35115,7.79392,7.10688,8.98546,8.69209,7.27934,7.82706,7.82668,7.48466,12.7146,6.52618,7.85623,8.33162,5.28283,6.87858,5.15534,6.03379,9.04045,6.56808,6.07149,4.46725,8.00898,8.80903,10.6827,5.95789,10.1724,6.4398,5.2845,4.68632,9.54225,9.60942,7.87792,7.30686,8.34172,6.37146,7.09233,7.96975,7.86938,7.03026,7.43193,5.21996,7.33703,3.97926,5.6996,10.1089,9.41932,5.95156,7.45378,7.42658,9.54187,8.09972,6.70369,10.042,tumor
12.6265,9.13165,9.37741,10.4697,9.27126,10.1655,8.05247,8.00064,8.49464,8.25876,9.12641,10.0334,10.3352,9.15751,6.5,7.91573,5.27458,8.54978,6.30704,10.0256,6.2094,7.88677,7.33879,6.53208,5.85193,4.20872,6.89815,7.69505,6.55609,6.75199,6.72646,7.35165,4.35745,6.98672,5.73771,7.43721,4.03938,6.09947,5.01798,11.6926,5.94576,9.66369,8.48616,6.08222,4.66446,7.21323,6.68853,9.41328,8.03778,7.39419,9.28285,8.59519,7.43185,8.87843,7.8502,7.06317,13.6414,6.41167,7.52428,7.82761,5.06885,7.00171,5.15491,6.01174,9.41165,6.5156,5.90727,4.343,8.18133,8.72666,8.94247,5.90496,11.1073,6.5905,5.42623,4.52606,9.90919,9.26542,9.00884,7.28799,9.26577,6.45411,8.05021,7.69336,7.98034,7.23531,7.46842,5.28677,7.32992,4.05515,5.35029,10.3516,8.40552,6.05876,8.11494,7.30646,9.60874,8.2423,6.83287,9.87023,tumor
11.2861,8.7658,8.70129,10.0493,10.417,9.77503,8.4632,7.56695,7.86438,8.72282,8.83253,9.76092,10.3513,9.27753,6.55645,8.10131,5.62961,7.38811,6.63819,10.0832,6.47983,7.52791,8.25565,6.64199,6.3526,4.69622,6.83705,7.53638,6.39833,7.24412,7.00703,7.49872,4.34894,7.14418,5.59228,7.40426,4.20354,6.58563,5.06524,11.0638,5.56656,9.9918,8.14965,6.2011,4.53127,7.72497,6.32027,9.14594,8.29238,7.28966,8.57506,8.71264,7.42123,8.18824,8.89878,7.33584,12.8864,6.44615,7.44447,8.02356,5.09173,7.17159,5.42974,6.31683,10.0554,6.82516,5.84952,4.35185,8.13618,9.14531,11.1664,6.02406,9.18845,6.47627,5.02206,4.49946,10.1227,9.43716,8.67208,7.18403,8.9771,6.38862,6.88569,8.02238,8.45446,7.19988,7.57726,5.28979,7.22289,3.99178,5.76214,9.48552,9.54956,5.72052,7.52289,7.81822,9.12358,8.46501,6.9111,10.1535,tumor
11.1277,8.86868,9.47415,11.0676,9.96097,10.7122,7.89291,8.20125,7.89072,9.38706,10.0084,10.4121,10.6099,8.58382,6.71558,7.21986,5.62925,9.63707,6.26399,9.91093,5.83511,8.06314,8.84649,6.41482,6.1332,4.36666,6.87696,7.66264,6.08563,6.07971,6.88861,7.48447,4.6123,6.78053,5.65514,7.12759,4.26972,6.45106,4.38373,11.9237,5.62373,9.27176,8.47535,6.36279,4.66484,6.9249,6.79672,9.8922,7.54687,7.04885,8.43542,8.30198,7.52247,8.85898,8.50975,7.51555,13.1121,6.26405,8.12875,7.68814,5.07163,6.69527,5.52653,5.79701,9.9378,6.39614,6.01979,4.78238,7.60675,8.77014,8.34629,5.71167,11.6269,6.26121,5.2306,4.41776,10.2335,9.32475,8.4438,6.69886,9.54269,5.88258,7.27488,8.00205,7.97482,7.01897,7.43983,5.32805,7.9914,4.07896,5.35355,10.967,8.23277,6.38511,8.12541,7.22234,9.36565,8.30002,6.39491,9.75081,tumor
12.0026,8.64453,9.08731,10.4971,9.95644,10.1594,8.24962,8.22059,8.36475,10.0322,9.07386,9.24081,10.6714,8.36288,7.22434,7.63156,5.48538,8.16271,6.59233,8.86205,5.85103,7.6939,7.22405,6.25458,5.62175,4.36944,7.31375,7.28765,6.26169,6.68562,6.93364,8.00703,4.462,7.13752,5.80586,7.36643,4.46547,6.13085,4.78793,12.1271,5.79075,10.5105,7.80965,6.08161,5.57633,7.77189,6.14776,9.74543,7.79033,7.27997,8.01695,9.48974,7.36469,8.03939,8.19165,7.22942,13.4858,6.17579,6.89901,7.73894,5.05472,7.08375,5.44572,6.27073,8.76891,6.91821,6.08189,4.18475,8.07327,8.84227,9.61613,5.87722,10.9508,6.28427,5.16291,4.437,9.06672,9.41271,8.8622,7.30261,8.15687,6.66438,7.16746,8.0466,8.12218,7.03522,7.50964,5.54971,7.50964,4.0065,5.36152,10.6602,8.99831,5.92208,8.24973,7.71644,9.49995,8.48933,6.56939,9.99734,tumor
12.1813,8.92606,10.3429,11.7884,9.5855,9.92483,8.01428,9.31146,8.62766,8.79345,9.68265,10.3119,11.7579,9.10584,6.47079,7.55044,5.38276,9.86142,6.72473,9.18052,7.71532,7.81475,6.46527,6.00549,5.83854,4.13911,6.95172,8.859,5.86584,6.09707,6.51198,7.44059,4.33782,6.45048,5.33009,7.10614,4.21979,5.53056,5.116,11.5223,5.16927,9.49577,8.21175,5.71588,4.394,6.24168,6.80839,9.67418,7.66353,7.26062,8.93994,8.33803,7.53233,8.44881,8.9169,7.00657,13.4486,6.17379,7.1008,7.30107,4.72428,6.66323,4.68729,5.6776,9.06783,6.60003,5.49505,4.15138,7.30298,8.23277,10.0492,5.49917,11.8586,6.22181,4.96266,4.48751,9.79678,9.38484,10.0694,7.91028,8.59938,8.40072,8.02157,7.87246,7.90312,7.56395,7.52932,5.23206,6.85684,3.95599,5.30669,9.98868,9.08713,6.13266,8.42722,6.88766,8.86786,7.95458,6.60457,9.74493,tumor
11.8449,9.17019,9.46532,11.0415,9.90564,10.0882,8.31671,8.09299,7.87246,8.869,9.4629,9.53076,10.2251,8.80185,6.62638,7.7613,5.57269,8.13289,6.16372,10.1442,5.99409,7.83646,7.28578,7.35145,6.67634,4.11774,7.03216,7.58696,6.13158,6.55867,6.25442,7.49923,4.59426,6.66857,5.80784,6.79714,4.21153,6.07334,4.79842,11.4583,5.59284,10.0057,8.34678,6.46495,4.80647,6.7891,6.14357,9.6002,8.06007,7.31616,8.5648,8.7395,7.69187,8.34062,7.32354,7.07927,13.5398,6.63756,8.61945,7.5226,4.92361,6.84183,5.61303,6.09695,8.99577,6.36292,6.08614,5.01264,7.54511,8.94501,10.7116,5.85776,9.77436,6.30424,5.15644,4.28619,9.69058,9.11912,9.46041,7.45121,8.1075,5.98514,7.28331,7.89891,8.09608,6.94572,7.57572,5.51685,7.38147,4.24464,5.60625,10.1566,10.0729,5.83427,7.52006,6.82653,9.3766,8.01278,6.69496,10.3966,tumor
12.0593,8.54168,9.49805,10.6821,11.1557,9.97274,9.19649,7.69006,8.15022,8.99133,8.89326,9.73201,10.3305,9.05362,6.70532,8.00364,5.54902,8.00823,6.83473,10.6328,8.39098,7.48739,7.21091,7.45459,5.85479,4.20637,6.95624,8.08667,6.54875,6.69276,6.67086,7.21456,4.36151,6.96225,5.51784,7.31357,4.09267,6.21717,5.25227,11.0655,5.57219,9.69032,8.20856,5.91288,4.55965,7.25698,6.53295,8.88621,7.92041,7.27504,9.1699,8.47787,7.15632,8.28212,9.66417,7.07279,13.0447,6.17454,8.20474,7.54511,4.93912,6.84272,5.49832,5.69499,8.9513,6.50222,5.84511,4.25189,7.99441,8.94798,12.1544,5.75652,10.1522,6.43574,4.85991,4.41807,9.69403,9.03635,9.12835,7.48181,8.65035,6.08334,7.15573,8.15978,7.93305,6.57657,7.53401,5.12261,7.53759,3.96219,5.35811,10.4733,9.15681,5.90389,7.70777,7.39192,9.0011,8.77849,6.90114,10.489,tumor
12.2097,9.5375,9.18142,10.9787,10.7152,10.3145,8.25407,8.72657,8.59052,8.24469,9.25039,9.90693,10.5985,8.87088,6.72469,7.60504,5.19478,9.60699,6.64622,11.9527,6.8126,7.73831,6.84408,8.4144,5.99124,4.29567,6.86025,7.72777,6.5992,6.41696,6.67234,7.64336,4.37453,6.71751,5.70994,7.03004,4.20842,6.13417,5.05879,11.565,5.87155,9.81582,8.22159,6.1582,4.56804,7.11357,6.36758,9.85611,7.81982,7.23249,8.54219,8.60555,7.61679,8.76478,8.75102,7.02038,13.5032,6.32511,7.20108,7.82657,4.81,6.69461,5.30427,5.59824,8.92772,6.59117,5.64083,4.17029,7.712,8.68419,9.40864,5.58614,11.3194,6.56842,5.25513,4.3568,9.99894,9.30394,8.91022,7.11284,7.90675,6.13452,7.81108,8.32261,7.98683,6.81666,7.43005,5.24721,7.66783,4.09754,5.41209,9.91748,9.76653,6.06265,8.12134,7.19138,9.49052,8.0186,6.88081,10.7049,tumor
11.6974,8.76723,8.7236,11.2294,8.69006,9.57915,8.15337,7.92879,7.94413,8.66417,9.68598,10.1259,11.0813,8.43989,6.47774,7.51267,5.52504,8.46973,6.7901,9.84523,5.79859,7.69514,6.77165,6.41252,5.55063,4.11102,7.30443,6.91414,6.45766,6.24595,6.99212,7.55882,4.55638,6.09914,5.50851,7.13484,4.16005,5.94368,5.02259,10.7156,6.10634,10.1172,8.39173,6.05034,4.94513,7.0443,6.53372,9.54223,7.62087,7.2492,8.51352,8.75076,7.81725,8.32058,8.23627,6.90589,13.4,6.52213,7.26504,7.77728,5.01795,6.79347,6.06319,5.68934,8.54838,6.4686,5.80577,4.6966,8.04519,8.96857,11.2297,5.9616,11.5526,6.46455,4.70819,4.72142,9.77349,8.80385,8.8707,7.31202,8.70776,5.92109,6.84541,8.13414,8.08939,6.8021,7.49471,5.4082,7.88502,4.47701,5.6357,10.1832,8.94505,5.49994,7.58945,6.96199,9.39237,7.86919,6.71439,10.0666,tumor
11.5219,9.24587,9.69776,11.286,9.8999,10.1488,7.93783,8.11842,8.04652,8.3641,10.2152,9.967,10.4033,9.17314,6.43382,7.66608,5.31618,8.41146,6.95663,9.82638,7.35878,7.75102,6.38685,7.74304,6.02272,4.78974,6.9241,8.38124,6.02999,6.18116,6.66988,7.19597,4.35047,6.63656,5.51629,7.22801,4.06614,5.97198,5.04163,11.6292,5.1502,9.7744,8.14599,6.37132,4.7605,6.51544,6.3893,9.21695,7.87369,7.19996,9.22165,8.2252,7.38837,9.12404,9.2909,6.93597,13.5252,6.30559,7.83689,7.39212,4.80749,6.53978,5.14798,5.5662,8.91397,6.57143,5.4572,4.22458,7.53416,8.41061,10.5673,5.57077,10.5209,6.34784,4.84896,4.44771,9.80346,9.19263,9.41241,7.51925,10.1469,6.09904,7.58117,8.14538,7.85426,7.56111,7.61836,5.03129,7.34985,3.98866,5.27994,11.1894,8.85716,5.98471,7.70115,6.89634,8.70184,8.86091,6.90503,10.0282,tumor
11.3777,9.00539,9.02011,11.1937,9.77492,10.6116,8.62052,8.417,8.62381,8.79091,9.5444,9.04163,9.83834,8.96259,7.26355,7.48865,5.46697,8.84321,7.2341,9.81726,8.70004,8.1481,8.16432,6.72081,5.35489,4.19278,7.11757,8.99768,6.02233,6.06187,6.43012,7.17763,4.3819,6.70955,5.41338,7.21084,4.18893,5.98478,4.71118,11.3845,5.2232,9.38937,8.39507,6.46987,4.39696,6.59038,6.28002,9.94459,7.66039,7.3808,8.04522,8.55282,7.69106,8.45708,8.92656,7.62486,13.607,6.41862,7.17906,7.49869,4.98899,6.64352,5.18887,5.75796,9.38023,6.44449,5.57343,4.21931,7.51154,8.59363,10.5577,5.59402,10.1138,6.33599,4.9766,4.39029,9.86712,9.32261,8.56103,7.41675,9.40895,6.27961,7.2426,8.22023,7.43287,7.05958,7.92877,5.16039,7.10921,3.98325,5.21076,9.74655,9.10788,6.29212,7.70722,6.98218,9.14419,8.51412,7.08214,10.1628,tumor
11.8829,9.162,9.40615,10.7941,10.6242,10.5715,8.7516,8.04841,8.41394,8.55064,9.21525,9.26876,10.589,8.8685,6.70382,7.58451,5.50359,8.41251,6.82618,11.5787,6.98785,7.99225,7.17506,6.28513,5.6509,4.27122,7.20349,7.25103,6.247,6.42926,6.65017,7.37428,4.39312,6.48834,5.57918,7.28376,4.19078,5.86526,4.60729,11.6933,5.66872,10.2727,8.13405,7.17423,4.67396,6.67344,6.02077,10.0802,7.97351,7.371,8.5346,8.74578,7.50167,8.26213,8.27257,8.05249,13.688,6.65787,7.35262,7.56907,4.9528,6.79863,5.35159,5.63137,9.20354,6.6316,5.42327,4.28557,7.40935,8.85419,11.391,5.75062,11.2398,6.15821,5.25716,4.27754,9.87141,9.14755,9.0805,7.00315,9.4093,6.29858,7.70021,8.32256,8.02987,6.65384,7.60856,5.21019,6.84692,4.10114,5.12902,11.0079,9.01487,6.29644,8.47161,6.8538,9.27202,7.57346,6.83629,10.2152,tumor
11.5289,8.97534,10.3159,11.5617,9.91908,10.5644,8.57638,9.27711,8.62706,8.35573,9.30159,10.3568,11.787,9.5534,6.58181,7.45775,5.43533,8.2993,6.83513,10.7744,7.98953,7.42106,6.88432,5.92573,6.11557,4.16855,7.31061,8.44159,5.9535,6.22477,6.5011,7.20205,4.23408,6.23107,5.22444,7.01853,4.04828,5.70123,4.66346,11.6915,5.11979,9.55982,7.9629,6.4717,4.79274,6.6947,6.34713,9.27821,7.63663,7.05665,9.32178,8.01612,7.47492,9.07305,9.16202,7.19738,13.6068,6.28278,8.0067,7.30961,4.83553,6.51567,5.10816,5.48308,9.5707,6.17058,5.08547,4.17522,7.2444,8.41871,10.5843,5.35855,11.0237,6.22653,4.98114,4.37222,9.71273,9.23408,9.69486,7.24097,8.84801,7.68838,8.99182,7.49884,7.29927,6.50375,7.48591,5.03526,6.6585,3.90644,5.01569,9.85919,8.771,6.00972,7.541,6.78639,8.63303,8.7457,6.41012,9.70484,tumor
12.0451,9.20027,9.09605,11.592,7.81709,10.4273,8.73028,8.26022,8.7231,8.10645,9.14562,9.77943,11.6669,9.46955,6.72017,8.08986,5.20197,8.62773,6.80702,9.54242,7.232,8.00333,7.92456,6.38032,5.29394,4.06371,7.27281,9.32604,6.28508,6.56975,6.74454,7.33476,4.42149,6.47248,5.56164,7.09394,4.23534,5.99662,4.79675,11.2586,5.21053,9.73305,8.02603,5.8128,6.22301,6.85887,6.43678,9.82438,7.54374,7.13425,8.89096,8.20994,7.65987,8.50468,7.63399,7.1643,13.6325,6.23613,7.62423,7.37617,4.81354,6.98313,5.24918,5.58119,7.99741,6.55085,5.49334,4.19778,7.50418,8.68477,10.6869,5.73338,10.9507,6.47374,4.95787,4.44936,10.0365,8.844,9.99572,7.05126,8.00308,6.6815,8.6798,7.52043,7.72452,6.56754,7.84653,5.38531,7.11077,4.01514,5.253,9.77733,8.07057,6.4476,7.83815,7.00504,8.96199,8.84591,6.79176,9.79998,tumor
11.5881,9.02889,9.29179,10.9674,10.9872,9.90777,8.35737,7.67904,8.22857,9.09814,9.024,10.2078,10.4482,9.62182,6.57434,7.73198,5.3999,8.21485,6.4976,9.8484,6.49481,7.82122,7.98981,6.85982,5.91952,4.49308,7.27611,7.7154,6.54472,6.58142,6.95065,7.2461,4.30737,6.95901,5.56141,7.23523,4.06001,6.06682,4.87242,11.1424,5.35208,9.64735,8.10156,6.27471,4.58938,6.86967,6.45254,9.34755,8.01318,7.37519,8.9628,8.35708,7.79484,8.6478,8.49018,7.16103,12.8971,6.40949,8.82845,7.50979,4.52135,6.96841,5.05281,5.65017,9.23365,6.67584,5.6804,4.13546,7.6949,8.5368,10.6615,5.71429,10.4755,6.53207,4.98564,4.51586,10.3095,9.3669,8.83572,7.16254,8.78404,6.00957,8.08989,7.80193,8.22299,7.17081,7.53882,5.08601,7.72062,3.9143,5.15954,10.2863,10.0598,6.00298,7.70402,7.35525,8.84042,8.48675,6.81998,10.2461,tumor
