@attribute X24509 numeric
@attribute X24789 numeric
@attribute X25530 numeric
@attribute X26942 numeric
@attribute X27520 numeric
@attribute X28040 numeric
@attribute X28112 numeric
@attribute X28157 numeric
@attribute X28793 numeric
@attribute pulm.columns.disease.state {'PF + intermediate PH','PF + no PH','PF + severe PH'}

@data

6.70533,5.77762,7.14603,9.54622,7.03515,6.88391,7.83046,7.60899,4.66846,7.83836,8.21976,5.14475,4.18257,12.5326,6.81439,8.12922,11.2062,1.82614,6.84526,6.69428,2.15294,5.28011,6.532,6.09456,7.6174,2.84368,4.35962,6.12859,6.7909,7.10658,8.00626,8.41939,5.48224,9.12939,9.36363,9.29,3.65488,4.93941,8.85475,5.55569,6.8075,6.36417,4.40219,6.95116,8.41509,7.08122,8.67892,6.37702,7.89591,5.74515,7.05794,6.80187,3.84719,7.82679,7.80984,7.17079,4.60371,7.46948,7.55925,6.88317,7.95582,8.55802,6.99866,2.19496,2.54467,5.67286,5.88408,8.83259,7.19143,1.92878,7.49125,6.05168,5.01226,9.02556,8.67883,9.46519,2.85434,3.11094,5.02494,9.14192,5.69099,4.39742,9.23535,8.40491,8.14117,6.38806,7.13658,2.93083,2.66401,6.58787,4.75751,7.05054,7.23695,6.31801,2.93426,2.52945,6.26118,5.49873,5.08928,7.42565,'PF + intermediate PH'
6.5149,6.722,7.61664,10.1641,6.80795,6.6842,7.63198,7.59474,4.45635,7.69745,7.63795,5.55864,4.27431,12.4333,7.2041,7.6761,11.1415,2.0191,7.75117,5.87012,1.65544,4.99184,6.56463,6.05809,8.62241,2.64174,4.15554,6.39841,6.54468,6.89865,7.65995,8.53536,5.29739,9.61522,8.99063,9.35857,4.19483,4.50836,8.64499,5.43212,6.63467,6.52811,4.56561,7.13407,8.39492,7.06187,8.91964,6.08206,7.0908,5.43995,6.94167,7.02633,3.73317,7.75854,7.51437,7.38389,4.20428,7.57464,7.60884,6.3145,7.57789,8.73703,7.37479,2.04993,2.48327,5.51256,5.92787,9.08514,6.8856,1.6909,7.48263,5.90144,4.89013,9.10011,8.52568,9.45409,2.9848,2.82509,4.86981,9.0196,6.22811,4.25806,8.76172,7.98315,8.84511,6.26277,6.7605,2.75688,2.72544,6.34688,5.05285,6.92782,6.66778,6.13354,2.56249,2.44857,5.87387,5.70334,5.01193,7.71332,'PF + intermediate PH'
6.65198,5.97844,7.85214,9.91122,7.30893,7.06776,7.4643,7.20658,4.44056,8.04323,7.89342,5.60989,3.89345,12.4678,7.48332,7.75012,11.078,2.43464,7.97782,5.48517,1.93359,5.10919,6.64473,6.12852,8.23921,2.831,4.29861,6.28271,6.37841,7.02617,8.51401,8.40005,5.82219,9.68753,9.26062,9.3558,4.03692,4.09965,9.10384,5.36076,6.64727,5.91381,4.52987,7.26391,8.42027,7.84161,8.76514,6.08963,8.18665,5.995,7.25653,6.76788,2.97715,7.78561,7.76153,6.98321,4.50793,7.87094,7.69865,6.35618,7.45627,8.93526,6.79489,2.39009,2.86655,5.50838,5.94362,9.19083,6.86618,1.97977,7.50094,5.89903,4.69726,9.20407,8.64227,9.46519,2.90463,2.78238,4.65885,8.86373,6.03068,4.36024,8.98256,8.03528,8.73221,6.60855,6.76117,2.66609,2.45271,6.11402,5.06872,6.59324,6.70543,6.43144,2.3494,2.93727,5.93491,5.35732,4.87467,7.83533,'PF + intermediate PH'
6.53662,6.34478,8.03323,9.66051,7.28025,6.71117,7.13864,7.2725,4.77978,7.97561,8.19933,5.59938,4.21833,12.3301,7.57426,8.42634,10.9896,1.98332,6.80152,5.76468,1.90021,5.07726,6.63916,6.16096,7.56611,2.87572,4.6714,6.61622,6.66253,7.20616,7.90356,8.2876,6.04222,9.40967,9.18498,9.38794,3.10611,4.55934,9.10281,5.22236,6.75927,6.14057,4.2709,6.39523,8.2909,7.53025,8.92611,6.39376,8.15293,6.06173,6.88187,7.104,3.82195,7.79325,7.45501,7.00891,3.92604,7.51292,7.87217,6.42179,7.63064,9.03401,6.67177,2.48365,2.46357,5.54744,5.98095,9.71347,6.78739,1.70961,7.65946,6.00992,5.11583,9.14372,8.67017,9.42781,3.0702,2.8328,5.11384,9.27792,7.12965,4.47526,8.80579,7.73627,9.00616,6.1294,6.91158,3.02961,2.65347,6.40131,4.93278,6.73413,6.07983,6.08156,2.99686,2.57241,5.98088,6.05857,5.06178,7.65275,'PF + intermediate PH'
6.59491,5.61233,7.74291,10.0056,7.33837,6.83803,7.53848,7.51964,4.73291,7.53141,7.72877,5.32857,3.86951,12.4623,7.25178,7.87664,11.1002,1.80368,7.42214,6.18163,2.03138,4.92247,6.64489,6.15227,8.21513,2.84177,4.4462,6.45456,5.47821,7.1262,8.11282,8.33095,5.28063,9.39598,8.92506,9.32331,3.92507,4.70412,8.92154,5.30014,6.87817,6.20919,4.30472,6.86329,8.42276,7.46888,8.77636,6.34852,7.66313,5.88277,6.95796,6.90229,3.32792,7.72823,7.72354,7.35203,4.17676,7.72741,7.5653,6.37704,7.7485,8.91166,7.03714,1.78056,2.54449,5.54335,5.95293,9.42208,6.72797,1.7517,7.73013,6.397,4.99549,9.01613,8.23423,9.40325,3.0958,2.69133,4.98151,8.87865,6.51645,4.38429,8.72794,8.12418,8.72652,6.26252,6.67673,2.4029,2.72362,6.2574,5.03437,6.8686,6.76771,6.52943,2.28075,2.73094,5.90617,5.63333,5.00709,7.75048,'PF + intermediate PH'
6.90433,6.28782,7.81959,10.0615,7.4577,6.72509,7.44907,7.41361,4.62244,8.0238,7.86157,5.62027,4.00449,12.452,7.60231,7.44594,11.0316,1.96484,7.14285,6.11068,1.73896,5.41064,6.65092,6.33726,7.83596,2.71307,3.71026,6.29876,5.98288,6.6368,8.14583,8.15245,5.67755,9.48189,9.21711,9.22932,5.10962,4.63322,8.86058,5.24856,6.946,6.21303,4.42986,6.75445,8.20443,7.03039,9.13682,6.41426,7.98518,6.09663,7.11156,7.15006,3.21393,7.79498,7.7607,7.30353,4.1259,7.7749,7.45251,6.51174,7.58664,8.99112,7.48727,2.29601,2.61019,5.90059,6.23688,9.08838,6.40981,2.133,7.72779,6.35331,4.96703,9.24133,8.68637,9.34906,3.27301,2.87707,5.1127,8.99485,6.24124,4.84706,8.73794,7.94428,8.14044,6.41954,7.73811,3.05225,2.58834,6.48085,4.97363,6.865,6.14114,6.39065,2.84644,2.87957,6.0137,4.98304,4.60721,7.79046,'PF + intermediate PH'
6.71531,5.66131,7.81621,9.9912,7.51021,6.77427,7.46553,7.35758,4.54161,7.63721,7.79203,5.42013,4.3077,12.4531,7.56837,7.88797,11.187,2.13949,7.81611,5.94625,1.99173,5.2471,6.61322,6.36719,8.35469,2.88807,4.37183,6.62805,5.63495,7.25792,8.14018,8.51251,5.68775,9.71092,8.62455,9.27036,3.56765,4.52418,8.83328,5.24909,6.81274,6.29055,4.53856,6.47683,8.48385,7.46328,8.75643,6.22339,8.13831,6.05398,6.88939,6.91352,3.46845,7.7595,7.65284,7.13096,3.66075,7.71658,7.57229,6.26335,7.67884,8.90459,6.93078,2.76682,2.39939,5.73591,6.07853,9.05015,6.74518,1.67158,7.68314,6.01153,5.06532,9.16162,8.313,9.26886,3.24294,2.77063,4.99694,8.71046,6.00589,3.96757,8.58571,8.13599,8.84059,6.26635,6.80269,2.40233,2.49833,6.23148,5.06244,6.9634,6.76294,6.2021,2.61806,2.67329,6.0383,5.43152,4.73112,7.8348,'PF + intermediate PH'
6.61976,5.98973,7.7444,9.62492,7.50325,7.23106,6.91548,7.1776,4.78576,8.51845,7.96216,5.34313,4.02965,12.4462,7.03067,7.6422,11.167,1.81369,7.24392,5.83031,2.01227,5.18807,7.23269,6.38289,8.0279,2.63236,4.25093,6.22825,7.05712,6.9377,8.21597,8.36435,5.59344,9.94625,9.18656,9.39543,4.27426,4.80888,8.71517,5.1508,7.03383,6.34351,4.62481,6.65385,8.32576,6.75309,8.96106,6.60077,7.95721,6.41927,7.17899,6.28436,3.80238,8.10373,7.85831,7.32928,4.33489,7.67618,7.2017,6.50705,7.88452,8.62865,7.13506,1.85526,2.35543,5.93082,6.40607,9.22505,6.72018,1.85671,7.87876,6.01928,4.963,9.17833,9.17628,9.57724,3.54138,2.92908,5.07506,8.97967,7.19607,4.42193,8.7895,8.52515,7.82098,6.45303,6.92432,2.87576,2.49327,6.07511,5.16709,6.76647,6.68861,6.25522,2.87001,2.52215,6.24159,5.15473,5.09525,7.82119,'PF + intermediate PH'
6.65414,6.33064,7.79493,9.91844,7.31468,7.08032,7.6186,7.29977,4.51692,8.04519,8.01165,4.87635,4.08159,12.4596,7.00591,8.24485,11.0874,2.08453,6.76157,6.45288,1.8943,5.13481,6.57968,6.06465,7.78727,2.94481,3.45373,6.49962,6.30979,7.00447,8.01494,8.31302,5.73189,9.69862,9.02854,9.40761,4.43766,4.46988,9.12451,5.22788,6.85614,6.17591,4.42741,6.69916,8.30763,6.96306,8.85116,6.29803,8.38027,6.04885,7.04469,6.7552,3.89137,7.99456,7.93475,7.2376,4.18562,7.82659,7.68956,6.55014,7.61718,8.90425,7.00587,2.04959,2.17058,5.56551,6.17061,9.34169,6.41471,1.73965,7.48284,6.02439,4.89247,9.32185,9.01036,9.28822,3.02915,2.60382,4.93766,9.5976,6.5458,4.66004,8.72587,8.1872,8.33482,6.50759,7.09148,2.69548,2.88605,6.17838,4.80657,6.71156,6.76598,6.40042,2.90438,2.85927,5.95922,5.56657,4.60935,7.78946,'PF + intermediate PH'
6.7755,5.94916,7.64739,10.0337,7.40701,7.02408,7.17034,7.46391,4.52771,7.96639,7.53889,4.94782,4.08508,12.4497,6.98639,7.70271,11.1359,2.09143,7.85588,5.89154,2.05438,5.52342,6.74759,5.9815,8.69337,2.75744,4.19257,6.51726,7.15906,6.94649,8.27991,8.6413,5.46412,9.61857,8.60248,9.31122,4.15144,4.55934,8.75375,4.91155,7.02587,6.50251,4.47448,6.96711,8.37726,7.0031,8.60379,6.44643,7.69781,6.35604,6.9284,6.5979,3.47645,7.97149,7.8575,7.19342,4.05894,7.86418,7.40341,6.29571,7.85579,8.82228,6.89618,2.71021,2.71973,5.6691,5.92388,8.96415,6.34683,1.88357,7.66244,6.11909,5.09472,9.14405,8.7728,9.2922,3.14608,2.80176,4.85348,9.21026,6.89902,4.77896,8.65389,8.0793,8.4932,6.39781,7.00591,2.53716,2.57618,6.27336,5.27469,6.77285,6.25101,6.36221,2.39172,2.58825,6.24795,5.60989,4.70537,7.8427,'PF + intermediate PH'
6.39405,5.61557,8.16595,10.3173,7.58003,6.91637,7.30116,7.46788,4.61848,7.78264,8.05046,5.12185,4.37135,12.595,6.73765,7.90948,11.3397,1.85365,8.5992,5.4495,2.23031,5.15669,6.43341,6.11975,8.71704,2.90831,4.89609,6.47695,4.90676,7.22174,8.27278,8.37446,5.51865,9.95524,8.88173,8.97645,3.5531,4.64874,8.90302,5.09067,7.08324,6.52523,4.53967,6.60976,8.44152,7.7433,9.02944,6.20073,8.25039,6.17865,7.08512,6.89712,3.5809,7.963,7.84019,6.99068,4.4877,7.92486,7.62804,6.28952,7.80092,8.90188,6.88282,2.44947,2.12897,5.68757,5.99415,9.23566,6.76861,1.78528,7.52231,5.93099,5.03364,9.50698,8.48815,9.25201,3.59988,2.64503,4.95254,8.94416,6.12656,4.30695,8.92094,8.15353,8.94816,6.33357,6.76337,2.69375,2.4617,6.27718,5.28854,7.04082,6.52635,6.25522,2.63087,2.68356,6.10018,5.48723,4.88212,7.89217,'PF + intermediate PH'
6.52217,5.26442,7.76303,9.97531,7.13774,6.81491,7.32324,7.39912,4.61303,7.90564,7.8716,5.19264,4.08508,12.4385,6.91563,8.36149,11.5535,1.9553,7.95084,6.28945,1.93263,4.93831,7.03532,5.98635,8.50567,2.57004,3.76122,6.58994,5.52263,7.47789,8.05257,8.61901,5.55895,9.95327,8.61814,9.34645,3.72727,5.12478,8.78622,5.31331,6.83034,6.52316,4.40983,6.85625,8.48608,7.68221,9.04716,6.3807,8.07328,6.35566,7.10314,7.01299,3.72727,8.12912,7.80466,7.23444,4.54701,7.50593,7.65794,6.16005,7.74844,8.7979,6.99622,2.15826,2.5276,5.88418,5.92298,9.91644,7.46852,1.9143,8.08335,6.08902,5.01227,9.07952,8.75636,9.6174,3.08529,2.80466,5.0052,9.14086,6.38782,4.46416,8.77035,8.31433,8.57463,6.45616,6.86233,2.55155,2.43605,6.32454,4.49409,6.88539,6.93492,6.22018,3.03896,2.52308,6.05269,5.55787,4.90835,7.75705,'PF + intermediate PH'
6.87471,4.7434,7.74639,10.0848,7.73659,6.99131,7.137,7.44362,4.62399,7.66314,7.53865,4.85784,4.81785,12.3391,7.22243,7.5633,11.0095,2.02589,7.83456,5.98287,2.06172,5.08696,6.87048,6.37184,8.47581,2.71656,4.27266,6.41913,5.54775,7.14331,8.1587,8.48546,5.41442,9.62073,8.40679,9.32059,4.34508,4.67058,8.86696,5.13506,6.92219,6.65851,4.54291,6.72682,8.2672,7.19571,8.73013,6.66282,7.30879,5.95047,6.89064,6.702,4.08338,7.98103,7.79323,6.83847,3.98007,7.48964,7.42711,6.22907,8.13338,8.91375,6.99529,2.26341,2.40922,5.76502,6.22589,9.23552,6.60307,1.79641,7.8736,6.24067,4.79567,9.04958,8.33974,9.29281,3.42154,3.10184,5.29288,8.89054,5.79192,4.43416,8.21223,8.2267,8.43357,6.19978,6.62487,3.03229,2.54948,6.35299,4.70893,6.94093,6.80706,6.46291,2.72026,2.7211,6.02123,5.04914,4.9671,7.86242,'PF + intermediate PH'
6.58036,5.7924,7.57362,9.70708,7.89449,7.04097,6.96069,7.06145,4.72408,7.89121,7.79135,5.28457,4.3612,12.3289,7.09774,7.70081,11.0644,1.9228,7.56783,5.65287,1.74713,5.23224,6.985,6.38496,8.25574,2.76769,4.59648,6.03192,5.51172,7.21938,8.42912,8.32652,5.05357,9.71336,8.59177,9.43881,3.68897,4.79793,8.66274,5.25403,7.1024,6.30717,4.60833,6.8425,8.18415,7.17927,8.41864,6.66732,7.778,6.36444,7.06162,6.53514,3.50861,7.79209,7.99956,6.81316,4.13101,7.68507,7.40185,6.10872,8.12265,8.71605,6.98804,2.23029,2.26697,5.99026,6.2516,9.05462,6.60499,1.59686,7.7056,6.32829,4.99628,8.96644,8.88918,9.21656,3.25661,2.94773,5.20653,8.70171,6.22359,4.20878,8.51921,7.95778,7.99304,6.47637,7.00497,2.92013,2.56257,6.3157,5.02529,6.90564,6.44631,6.73018,2.87443,2.93536,6.32953,4.97942,5.31235,7.79516,'PF + intermediate PH'
6.67388,5.43078,7.84283,10.0426,7.58822,6.91944,7.09367,7.71762,4.54593,7.98777,7.88351,4.5218,4.04947,12.4065,6.82777,7.92482,10.9739,1.80776,7.77224,6.01741,2.07738,5.17143,6.85339,6.1005,8.34822,2.40374,4.15433,6.64037,6.69139,7.24603,8.42009,8.58331,4.92898,9.96818,8.34196,9.1376,4.4309,4.30595,8.70633,5.2272,6.91265,6.81089,4.4327,6.85988,8.45997,7.51793,8.77229,6.2596,7.53367,5.97913,6.89755,6.83514,3.83592,7.97203,7.97609,6.96594,4.19193,7.80257,7.26782,6.32613,7.86045,8.87695,7.37966,2.25884,2.42558,5.65457,5.81855,9.40943,6.59772,2.11791,7.67684,6.08984,5.07692,9.38062,8.34712,9.30617,3.023,2.79056,5.11684,8.7764,6.4328,4.54517,8.62515,8.32362,8.3633,6.23739,6.43792,2.75345,2.77961,6.38293,4.61839,6.85363,6.47311,6.61552,2.43699,2.31204,6.50736,5.07012,4.33764,8.21803,'PF + intermediate PH'
6.58994,5.5181,7.72286,9.91131,7.29503,6.83371,7.581,7.2316,4.49596,7.85887,7.88924,4.79984,3.94557,12.4817,6.74015,7.75335,11.2813,1.69772,7.9122,6.05105,1.86144,4.83626,6.8135,6.11487,8.43331,2.7867,4.57357,6.78388,5.32611,7.39559,8.29355,8.5737,5.63272,10.1966,8.61966,9.51039,4.15968,4.63586,9.02858,5.29076,6.9283,6.51176,4.23755,7.05969,8.35028,7.80337,8.73777,6.17273,8.31169,5.92773,6.92592,6.94947,3.50861,8.23484,7.81837,7.33747,4.06636,7.69065,7.6995,6.05635,7.63954,8.95992,7.19142,2.23635,2.42371,5.57771,6.13294,8.98519,6.79109,2.11081,7.54586,5.86249,4.90751,9.21244,8.38885,9.48192,3.24524,2.80466,5.00375,8.58989,6.18806,4.90093,8.76492,8.40886,9.05835,6.31712,7.00101,2.79436,2.70449,6.57448,5.08056,7.07455,6.52716,6.40063,2.70836,2.87874,5.82978,5.35809,5.15758,7.90169,'PF + intermediate PH'
6.63068,5.49067,7.73039,10.0625,7.46893,6.77152,7.42785,7.42876,4.43034,8.0818,7.85609,5.06342,4.05161,12.5083,6.91466,7.87501,11.3059,1.93344,7.81465,6.19909,1.9002,5.20827,6.91102,5.99385,8.70568,2.51327,4.15554,6.49334,5.53675,7.11157,8.20283,8.39608,5.65187,9.877,8.72136,9.27998,3.98809,4.74343,8.97733,5.15793,6.90382,6.28224,4.22103,7.09109,8.4933,7.37617,8.8534,6.13713,7.9972,6.13415,7.08915,6.88066,3.75775,8.03893,7.61533,7.38757,4.02426,7.65194,7.41043,6.44153,7.54604,8.9719,6.64453,2.49526,2.48327,5.66066,5.93164,9.50158,6.67652,2.23418,7.68961,6.0826,4.79505,9.24991,8.56128,9.34536,3.61976,2.83777,5.13453,8.58431,7.20838,4.14581,8.79164,8.26319,8.59987,6.2072,6.38767,2.84006,2.3402,6.37281,4.73966,6.79308,6.47249,6.20508,2.88119,2.80672,5.95094,4.87814,4.74343,8.05247,'PF + intermediate PH'
6.6877,7.13886,7.68374,9.46408,7.13423,7.37319,6.56055,7.25362,4.55114,9.16649,8.11572,5.89034,3.71503,12.4508,7.2988,7.67001,10.9906,2.34641,6.29864,5.66427,2.4341,5.19135,7.44522,6.02051,6.93352,2.51403,4.51843,6.59531,7.78356,6.92397,8.07807,8.7229,6.2509,9.5431,8.82535,8.85504,3.80748,4.68657,8.49797,5.56595,6.7441,6.30509,4.306,7.2999,8.51399,7.02869,8.79764,6.23919,6.8778,7.44786,7.22094,6.91085,3.61718,8.28696,7.72016,7.48001,4.48217,7.63396,7.28824,6.41641,7.57022,8.85595,7.34747,3.42466,2.53754,5.68282,5.88523,8.67236,7.0031,2.08208,8.02795,6.03277,4.89784,9.00787,10.3112,10.0962,3.34025,2.6676,4.89384,9.02807,7.69682,4.86206,8.69437,8.70592,7.45771,5.88233,7.31644,2.76422,2.58856,6.25992,5.54625,6.76102,6.78089,6.19735,4.09805,3.10684,5.92645,5.93571,5.2989,7.91524,'PF + intermediate PH'
6.75115,5.66662,7.44031,9.8022,7.24223,7.20502,7.496,7.54395,4.44796,8.08201,7.88133,5.32724,3.94699,12.3622,7.37145,8.24601,11.0297,2.24032,6.83967,5.88467,2.0251,5.02409,6.90584,5.86809,8.41708,3.36928,4.27695,6.42198,6.14929,7.15881,8.32377,8.6634,6.01661,9.9424,8.31548,9.44724,4.65135,4.45945,9.08959,5.05327,7.13414,6.31426,4.42449,5.86172,8.35749,7.43446,8.75111,6.08784,8.11775,5.64811,6.93147,7.06082,3.41492,8.20595,8.04252,6.85013,4.31048,8.09979,7.52084,6.01727,7.4976,8.89192,7.04545,2.81467,2.74324,5.63471,5.65067,9.2446,7.05808,2.14747,7.29127,6.23019,4.69902,9.25409,8.87458,9.44862,3.44384,2.90668,4.95081,8.79441,5.75359,3.77294,8.60207,8.15809,8.11278,6.36771,6.75477,2.85984,3.34701,6.56127,5.02331,6.9421,6.86556,6.6579,2.89458,2.92553,5.46064,5.79346,4.50904,8.02568,'PF + intermediate PH'
6.6109,5.9653,7.43917,9.93338,7.2018,7.23466,7.64425,7.48157,4.33155,8.18001,8.04456,5.5004,3.97506,12.5975,7.16664,8.33223,11.2746,2.51801,7.47411,6.69814,1.97299,5.26928,6.8473,5.91643,7.93639,2.92637,4.09867,6.45638,6.55831,7.12854,8.39142,8.43919,5.82707,10.0148,9.15761,9.31086,4.47748,4.42281,9.28245,4.8454,6.87267,6.00601,4.17474,6.85027,8.59715,7.45568,8.82982,5.95968,8.22239,6.04095,7.16219,6.57708,3.17767,8.31966,7.74736,7.40799,4.28474,7.83154,7.64728,6.58085,7.22307,9.08953,6.64909,3.06588,2.56831,5.52562,5.94669,8.93938,6.64935,1.92524,7.40707,5.69648,4.89221,9.32339,8.94013,9.50939,3.48663,2.70554,4.86056,9.1145,5.97358,4.66348,8.76914,8.39279,8.46112,6.41828,7.40276,2.83175,2.49538,6.42769,5.10137,6.70075,7.20531,6.23616,2.30021,3.02605,5.27432,5.97746,4.68074,8.12338,'PF + intermediate PH'
6.61265,6.12353,7.55223,9.95588,7.14464,6.8937,7.79904,7.48747,4.65087,7.68239,8.19069,5.59503,4.22212,12.5017,7.08762,8.18705,10.9736,2.10778,7.04429,6.39069,2.10282,5.15837,6.68098,5.96052,8.1959,2.7706,4.53342,6.40285,6.16738,7.23845,8.1065,8.42007,5.83725,9.60549,8.93464,8.97579,3.5531,4.47689,9.0255,5.56177,6.85354,6.08966,4.15611,6.13245,8.61379,6.85379,8.58749,5.97575,8.04165,6.07022,7.09424,7.19939,3.70418,7.9668,7.61805,7.46679,4.18319,7.90147,7.36205,6.84435,7.36774,9.00245,6.88877,2.17738,2.25118,5.82178,5.84907,9.19604,6.91559,2.2472,7.57023,5.96428,4.88458,9.19305,8.56533,9.42462,3.25532,2.93419,5.05636,8.57016,5.65786,4.46342,8.51295,8.42242,8.61819,6.34886,7.26192,2.81946,2.99691,6.32178,5.05279,6.92938,7.28244,5.93993,3.62463,2.70563,5.63134,5.56524,4.29817,7.78857,'PF + intermediate PH'
6.69219,5.78448,8.0643,10.0499,7.25294,6.99488,7.40019,7.34193,4.54238,8.19206,8.10581,5.07031,4.20534,12.4141,7.2093,7.78226,11.1835,2.24878,7.77536,6.15021,2.61669,5.14723,6.96395,6.102,8.4578,3.11577,3.98512,6.48619,6.46447,7.24502,8.33302,8.58243,5.6178,10.0025,8.67925,8.79017,4.37565,4.52508,8.90523,5.40398,6.99916,6.2891,4.3688,5.85814,8.6293,7.6794,8.85939,6.15039,7.95401,6.18878,7.36569,6.94662,3.27515,8.16193,7.77603,7.21331,4.17128,8.05999,7.24178,6.50732,7.28846,9.04353,6.80234,1.97009,2.74749,5.729,5.40034,9.0458,6.8462,2.50101,7.58986,6.51013,4.76764,9.42229,8.70224,9.43491,3.16896,3.03945,4.9166,8.66261,6.10775,4.37955,8.66957,8.16468,8.46162,6.5262,7.37632,2.80511,2.9173,6.30242,4.45369,6.83039,6.81353,6.44813,2.22317,2.77225,5.90146,5.437,4.52668,8.06652,'PF + intermediate PH'
6.92815,6.49622,7.8453,9.8826,7.4811,7.18304,7.13681,7.12848,4.58767,8.25644,8.01416,5.49331,4.27122,12.6201,7.00591,7.95108,11.0266,1.90817,7.02638,6.44449,1.91919,5.17319,6.85539,6.12334,7.80732,2.92697,4.33997,6.42702,6.00663,7.14541,8.3762,8.32811,5.01622,9.61791,8.69559,9.33668,5.03254,4.55249,9.15316,5.41392,6.99907,6.34297,4.2441,6.92294,8.49755,7.36024,8.66718,6.46624,8.75346,6.21182,7.26679,6.57323,3.61894,8.31989,7.98339,7.01894,4.39617,7.88941,6.9132,6.43694,7.58781,8.9982,6.62816,1.70571,2.61537,5.70191,6.08946,9.43153,6.67807,1.80692,7.6194,6.1252,4.74017,9.29156,8.72785,9.40099,3.4492,2.8387,5.20893,8.98425,7.14837,4.4048,8.72787,8.45632,8.47848,6.38222,6.79688,3.02375,3.18001,6.25718,5.06917,6.58034,6.41759,6.65304,3.0943,2.81653,5.72289,5.48049,4.67059,7.84081,'PF + intermediate PH'
6.57403,6.03109,8.1113,10.2463,7.19783,6.84451,7.31061,7.36353,4.53317,7.81241,7.97174,4.97822,4.08508,12.2666,7.06468,7.96896,11.0449,2.17247,8.22464,6.17852,2.13336,4.9622,6.87734,5.85415,8.91491,3.24711,4.32299,6.87236,6.17021,7.39305,8.14525,8.653,5.51244,10.0596,8.6837,9.22681,4.17683,4.20022,8.89086,5.36072,6.85843,6.68874,4.6885,6.37679,8.76283,7.45335,8.72774,5.96811,8.28645,5.6352,7.08717,6.72027,3.41273,8.25164,7.86214,7.17478,3.98152,7.65503,7.24157,6.05795,7.41229,8.98053,6.54918,1.7403,2.9463,5.45504,5.79632,9.03593,6.59444,2.20994,7.65686,5.82979,4.79797,9.3802,8.50301,9.35486,3.12082,2.75608,4.99045,8.84374,6.28241,4.31231,8.72933,8.23852,8.84103,6.28304,6.79808,2.63806,2.99515,6.35356,4.79934,6.72535,6.91579,6.34209,2.30025,2.66825,5.90617,6.07593,4.20218,8.03669,'PF + intermediate PH'
6.54565,5.87437,8.03588,10.2869,7.37346,6.7561,7.28368,7.46183,4.47578,7.89445,7.84583,4.77581,4.1597,12.4691,6.81094,8.21554,11.2755,1.90619,8.15462,5.5783,2.22549,4.95576,6.64679,5.98734,8.47047,2.42993,4.40965,6.46416,5.99498,7.31264,8.30899,8.4901,5.47717,9.69977,8.7664,8.56867,3.6227,4.40421,9.11444,5.12817,6.76478,6.56472,4.19133,6.31788,8.53351,7.42439,9.16089,6.15037,8.16356,5.8478,7.11743,7.21406,3.68495,7.9594,7.69765,7.42667,4.36524,7.73321,7.16093,5.79105,7.52905,8.96716,6.66238,2.3891,2.39068,5.60798,6.14303,9.42621,6.9764,1.74155,7.59326,5.95763,4.8284,9.25011,8.44842,9.39842,4.03759,2.72701,4.99694,9.37433,6.31435,4.11989,8.45517,8.15633,8.68148,6.28706,6.6878,2.69845,3.07785,6.37327,5.12141,6.93411,6.76773,6.11922,2.64534,2.60325,5.80258,5.11052,4.49675,7.97175,'PF + intermediate PH'
6.51902,6.1082,7.73384,10.0753,7.20624,6.93159,7.13466,7.24565,4.27888,8.33723,7.80134,5.11656,4.1221,12.4473,6.79472,7.95481,11.3687,2.14791,7.91832,6.1023,1.92801,5.02256,7.06214,5.86328,8.47288,2.73718,4.20085,6.29533,6.87308,7.23074,7.74881,8.44396,5.72035,9.76674,8.74173,8.76949,3.4476,4.31678,8.59459,5.328,6.79226,6.24548,4.51957,6.9215,8.49942,7.47331,8.8729,6.19116,8.09759,6.33887,7.24687,6.8916,3.69646,8.2085,7.64063,7.52434,4.21566,7.60987,7.49858,6.28653,7.38975,8.97275,7.44269,2.31354,2.73341,5.49973,5.51732,9.32782,6.7305,1.92878,7.50517,5.81245,4.82185,9.2002,8.97071,9.62789,3.26626,2.704,5.06613,8.78506,8.0784,4.74863,8.60656,8.10347,8.72623,6.29069,6.48182,2.62501,2.56163,6.25842,5.30262,6.74631,6.64832,6.21112,2.83623,2.969,5.77478,5.76704,4.59924,7.82051,'PF + intermediate PH'
6.62378,5.80831,7.62247,10.0651,6.95195,6.80683,7.79501,7.43228,4.55881,7.75323,7.65092,5.22502,4.08508,12.2152,7.31543,8.24288,11.1718,2.14871,7.86412,6.21161,1.90673,4.68106,6.43441,5.97291,8.4934,2.72251,4.29484,6.59855,6.09529,6.96227,7.93965,8.62256,5.79713,9.82512,8.61337,9.19031,4.14096,4.22909,8.85026,5.00632,6.94668,6.02069,4.61126,7.36316,8.46537,7.25993,8.62698,6.13871,7.76099,5.74035,7.0404,7.16389,2.99063,8.22357,7.64342,7.36422,4.29789,7.73081,7.50873,6.23536,7.29949,9.06063,6.71171,2.22237,2.54386,5.36963,5.47315,8.78473,6.72132,2.24436,7.63046,6.09286,4.92727,9.03918,8.49181,9.5375,3.24031,2.78653,5.04792,8.70076,5.95738,4.4812,8.72312,8.10715,9.09972,6.31858,7.04984,2.27038,2.56246,6.33626,5.02939,6.76259,6.87482,5.97829,3.13639,2.77895,5.80047,5.82084,4.7637,7.83429,'PF + intermediate PH'
